names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
AC129492.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL13AP23	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC233964.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SNORA73B	0.07205478	1.7665242	0.942558310178447	1.0	0.0045045045045045045
PAPLN	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ERBB2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
EID2B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC02018	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PALLD	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SNCB	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
F8	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FABP4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRGV4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PLA2G6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
Z83851.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ACOT2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ACOT1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL17P37	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RCN1P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RBMX2P5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ESPL1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
EVI5L	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RN7SL738P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FADS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAHD2CP	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM109B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC004980.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC011815.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM136BP	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MAP7	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MARC1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MASP1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TNFRSF19	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DUSP19	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DPYSL3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DSCC1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ACSL6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ACVR1B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC01765	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RNU6-94P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MCRIP2P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM35CP	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM78B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ADTRP	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC01125	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM174B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM212B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ADNP-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZNF229	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ACVR2B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ADCK1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC01422	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC01550	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RNF24	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAH	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC00987	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC01024	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRIM29	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRIM2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRGV5P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PABPC1L	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SPACA9	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SPACA6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DST	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TNFSF14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC124068.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC124016.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC124944.3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MATN2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MBLAC1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MCF2L-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NPHP4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC00488	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC00562	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC00582	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PRRG3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAM83G	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLX1B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FANCB	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FAR2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRIM6-TRIM34	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BCLAF1P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BDH2P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BCRP3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AF279873.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NPAS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC00884	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FBXO15	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TRPV1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BAK1P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AJ003147.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AIRE	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC006504.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MECOM	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC115618.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CCDC163	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CCDC157	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DOCK5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC118344.2	0.07205478	1.7665242	0.942558310178447	1.0	0.0045045045045045045
RNU6-866P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
METTL15P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AK1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NPIPA2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LGR4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LILRA2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BBOX1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BBC3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FGF23	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC005255.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL21P33	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LIMS4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LIN9	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LIN7B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LINC002481	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL21P17	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
BEND3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
OVOL2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FASLG	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FBXL14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC023157.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RELN	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PRR15	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MESP1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MFGE8	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PTPN13	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RASGRP4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZBED6CL	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DLX4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CCDC144B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC113361.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC114490.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
METTL8P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL022237.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LENG9	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LETM2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL034417.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL049544.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MFSD4A	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MGST2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RNU6-73P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMEM56-RWDD3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMEM56	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CCDC61	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DIRAS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DLEU7	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DLEU1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LCMT1-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LDB2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AKAP3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AURKAPS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TSHZ2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL049779.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FOXD2-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FOXP3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PLK4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PLK2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATP5G2P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL049844.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC063943.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC002091.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL23AP78	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL23AP73	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LAMP3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL23AP67	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
WNK2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC35G5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC023512.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC004067.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
L1TD1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KSR1P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZNF707	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL23AP89	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DLGAP1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC006333.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC108059.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DFNA5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SSC5D	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PCDHGB6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC004494.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
LACTB2-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
WISP2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PROSER3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL049780.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PIDD1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC108488.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC073610.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZBTB11-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC111200.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC107068.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC073657.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR150	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR2110	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CCL14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ST5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC25A15	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATP5L2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATP5J2P4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FSCN2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC26A6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL118506.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL117379.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL121769.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ASRGL1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATAD3B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GALE	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GAPDHP35	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RN7SKP71	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC062017.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KRT14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATL1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATP1B3P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ATP1B1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC25A5P3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
FXYD7	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC010761.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC020917.4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMEM53	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RASGRF1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC105052.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC105202.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
U47924.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ARMC2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ARRB1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC22A15	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GBP1P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC010615.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GCSHP5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL133342.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL31P61	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL34P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL109936.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL121992.3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL133268.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GDPD3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GFRA1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SLC16A10	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ST3GAL4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC015795.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DENND6B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PCOLCE	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DBF4B	0.07205478	1.7665242	0.942558310178447	1.0	0.0045045045045045045
STOX1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DCLK2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC015849.6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
STAG3L2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC015802.5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
DDX10P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL135925.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GGTA1P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SIRT4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GLB1L2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC105219.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR342	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR4324	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR4482	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CYP46A1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
STPG1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RN7SL318P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC020910.4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NRBF2P3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL36AP51	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KIR2DL3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KLC2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZNF133	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZNF77	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMEM133	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CXCR2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SUGT1P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC020904.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC103988.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR6502	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GLUD2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SIGLEC7	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
UBE2Q2P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL37P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KIF15	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RFPL3S	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL135752.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL135933.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AP003721.4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AP005482.3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ARF4P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ARHGAP22	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SHCBP1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GNRH1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SH3BP4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SH3BGRL2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NRSN2-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KCNMB1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL6P24	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL5P9	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL5P14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL39P5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SIRPB2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC074276.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
KCND1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
NRXN2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR6761	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PYROXD2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PYGM	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC098847.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC078883.3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMEM104	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
TMCC1-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
CDK2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
PDE1B	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SULT1A3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SUCLG2-AS1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC099778.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MIR6842	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
SGPP2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ITIH4	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL161421.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL161757.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC025181.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GRAMD2A	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GRHL1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AP002840.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AP003084.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL158163.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL7P56	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL7P52	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL139132.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZNF283	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL7P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL7P16	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPL7P14	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MISP3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
MKRN4P	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ZFP37	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPS23P2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RPS23P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
RGS13	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL163973.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC040162.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AL353763.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
GSTM5	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC010168.2	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ISCA1P6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ISCA1P1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
AC008716.1	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ITGB6	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
ITGA3	0.07205478	1.7655934	0.942558310178447	1.0	0.0045045045045045045
