names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
LRCH3	0.14845487	0.25058642	0.8819837986977983	1.0	0.03716814159292035
RNF6	0.14833988	0.29711875	0.8820745444495849	1.0	0.04424778761061947
MAPKAPK5-AS1	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
SLC25A4	0.14833988	0.6181441	0.8820745444495849	1.0	0.017699115044247787
MAL	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
STXBP5	0.14833988	0.68204945	0.8820745444495849	1.0	0.017699115044247787
TARBP1	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
PARP11	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
HDHD3	0.14833988	0.68204945	0.8820745444495849	1.0	0.017699115044247787
RAB43	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
Metazoa_SRP	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
SLC38A11	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
MOB1B	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
AC022182.2	0.14833988	0.68204945	0.8820745444495849	1.0	0.017699115044247787
AC073869.1	0.14833988	0.626194	0.8820745444495849	1.0	0.017699115044247787
ZFYVE27	0.14787991	0.596986	0.882437542924467	1.0	0.017699115044247787
PIGK	0.14787991	0.596986	0.882437542924467	1.0	0.017699115044247787
MPST	0.14787991	0.596986	0.882437542924467	1.0	0.017699115044247787
AC245100.8	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
WDR34	0.14776492	0.54398394	0.8825282964042531	1.0	0.017699115044247787
CORO7	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
ZSCAN29	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
BTRC	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
UBE2D4	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
DNASE2	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
ANO6	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
ASPH	0.14776492	0.54398394	0.8825282964042531	1.0	0.017699115044247787
FUBP3	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
CLEC4A	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
RPUSD3	0.14776492	0.54398394	0.8825282964042531	1.0	0.017699115044247787
AC091685.2	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
HMGN2P13	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
ICK	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
CBX3P9	0.14776492	0.5436591	0.8825282964042531	1.0	0.017699115044247787
SH2B1	0.14718996	0.4658618	0.8829820869108844	1.0	0.017699115044247787
RWDD3	0.14718996	0.4658618	0.8829820869108844	1.0	0.017699115044247787
RAPGEF2	0.14707497	0.42972556	0.8830728496255329	1.0	0.017699115044247787
PATL2	0.14707497	0.13833001	0.8830728496255329	1.0	0.017699115044247787
AC133134.1	0.14695998	0.21148914	0.8831636138752157	1.0	0.03716814159292035
AL049872.1	0.14695998	0.21148914	0.8831636138752157	1.0	0.03716814159292035
GSTM4	0.146615	0.39956582	0.8834359158227277	1.0	0.017699115044247787
TTLL12	0.146615	0.39956582	0.8834359158227277	1.0	0.017699115044247787
SUMO2P1	0.146615	0.27940628	0.8834359158227277	1.0	0.017699115044247787
RPL9P32	0.146615	0.3833269	0.8834359158227277	1.0	0.017699115044247787
Z98749.2	0.146615	0.27940628	0.8834359158227277	1.0	0.017699115044247787
LTV1	0.146615	0.27840433	0.8834359158227277	1.0	0.04424778761061947
POLG2	0.146615	0.3833269	0.8834359158227277	1.0	0.017699115044247787
VEZF1	0.14627002	0.1633031	0.8837082315432728	1.0	0.06371681415929203
RAB3GAP1	0.14615503	0.069416724	0.8837990065053141	1.0	0.049557522123893805
C2orf42	0.14604004	0.32144365	0.883889782992994	1.0	0.017699115044247787
NIPSNAP3A	0.14558007	0.64024985	0.8842529041766052	1.0	0.024778761061946902
AC040162.3	0.14546508	0.23890874	0.8843436882748564	1.0	0.017699115044247787
SNRNP25	0.1451201	0.16806775	0.884616049676446	1.0	0.03716814159292035
RPS29P5	0.14477512	0.25690994	0.8848884247136107	1.0	0.04424778761061947
ANKRD36C	0.14477512	0.10351977	0.8848884247136107	1.0	0.017699115044247787
CMTR1	0.14466013	0.589445	0.8849792194173086	1.0	0.024778761061946902
NUP54	0.14466013	0.52283657	0.8849792194173086	1.0	0.024778761061946902
NUP160	0.14454514	0.14995319	0.8850700156313691	1.0	0.03716814159292035
AC090114.1	0.14431515	0.08302039	0.8852516125858753	1.0	0.05663716814159292
LINC00667	0.14420016	0.5456522	0.8853424133239698	1.0	0.024778761061946902
NRBF2	0.14397018	0.15710275	0.8855240193159635	1.0	0.03716814159292035
TAF4	0.14374019	0.46773177	0.8857056313211911	1.0	0.024778761061946902
ELMO2	0.14374019	0.46773177	0.8857056313211911	1.0	0.024778761061946902
OGG1	0.14374019	0.46773177	0.8857056313211911	1.0	0.024778761061946902
MED12	0.14374019	0.46773177	0.8857056313211911	1.0	0.024778761061946902
LINC00094	0.14374019	0.46773177	0.8857056313211911	1.0	0.024778761061946902
NUDCD2	0.1436252	0.22425614	0.885796439575828	1.0	0.04424778761061947
KDM5B	0.14339522	0.558503	0.885978060583268	1.0	0.024778761061946902
PPRC1	0.14316523	0.45819348	0.8861596875804223	1.0	0.024778761061946902
TSC2	0.14282025	0.41048026	0.8864321392862845	1.0	0.024778761061946902
NTPCR	0.1422453	0.40451583	0.8868862552779782	1.0	0.024778761061946902
NBR1	0.1421303	0.25458044	0.8869770829380164	1.0	0.05132743362831858
INSIG2	0.1421303	0.36520666	0.8869770829380164	1.0	0.024778761061946902
DENND4C	0.14201531	0.23214364	0.8870679120825422	1.0	0.024778761061946902
LARGE1	0.14190032	0.35090622	0.8871587427103788	1.0	0.024778761061946902
EFEMP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ITFG2-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AP006222.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC006449.6	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF781	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ZNF778	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC012615.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PTCD2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
KIAA1324L	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CALM2P3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DUSP4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DUBR	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
SETP3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SETP4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MMP17	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
CCSER1	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
RPL19P21	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
EXTL3	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
SRRM1P3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC116618.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PDCD5P2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF70	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MTRNR2L4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NUBPL	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RELL2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
TCP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
EEF1DP7	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
C1QBPP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SNORA16	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
CD226	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CD300C	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC120049.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PRAF2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC025062.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SYNGR3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TMED7-TICAM2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ST13P18	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CYP1B1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AP004609.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RNU7-45P	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SCARNA8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
IPCEF1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
THBS3	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
MIPEP	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LIPE	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TBXA2R	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AL035587.1	0.14178532	22.341982	0.8872495748203493	1.0	0.005309734513274336
AL031985.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL118516.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PKD2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL096701.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC022706.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
C19orf35	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
BGN	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
BFSP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SLC35G1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AC006970.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TOB1-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TMPOP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PROB1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC020978.1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
SHISA8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MORN2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PHOSPHO2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
NPM1P18	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL078621.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL078459.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZCCHC14	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
OTUD3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FAM198B	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF512B	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZC3H7B	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PDK4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DAPK2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
LINC00944	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AC008443.5	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC009093.2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ZNF724	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF718	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
C1orf53	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
CRACR2B	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CU639417.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL137796.1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
RPL23P2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
KYAT1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
GUCY2C	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
CTTNBP2NL	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CTGF	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MIR4690	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LINC00641	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF703	0.14178532	22.427448	0.8872495748203493	1.0	0.005309734513274336
HSD17B14	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ZNF280C	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AGAP4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
KCP	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PXN-AS1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
FAM213AP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF34	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL21P134	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC011450.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LINC00461	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ITPKC	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
KANK1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NRAV	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ITSN1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL136981.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FAHD2A	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TBX19	0.14178532	22.23002	0.8872495748203493	1.0	0.005309734513274336
AC098613.1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
NR3C2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FAM21FP	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL021368.2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
SOGA3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HMGN2P15	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HIST2H2AA3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC020917.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC025031.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC024587.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZBTB48	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL7P22	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL031733.2	0.14178532	22.23002	0.8872495748203493	1.0	0.005309734513274336
KIFC2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
TAF1A-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SEPT7P3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
C1QTNF6	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
LINC02447	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
AC008065.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LINC01252	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SGSH	0.14178532	22.23002	0.8872495748203493	1.0	0.005309734513274336
LINC00869	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AQP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FBF1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC016727.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LINC01806	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC024060.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF565	0.14178532	22.23002	0.8872495748203493	1.0	0.005309734513274336
ZNF563	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
HNRNPA1P58	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PLEKHF1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
JDP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SMOC2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DCUN1D3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HIST1H2AK	0.14178532	22.23002	0.8872495748203493	1.0	0.005309734513274336
RRAGD	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CLIC4P3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC092324.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL731563.3	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AC069499.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC069257.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ADCK5	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NPC1	0.14178532	22.427448	0.8872495748203493	1.0	0.005309734513274336
ZFY	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
UBL7-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
LYSMD4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MAFG	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TDRKH	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TGM2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL12P26	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
IFNG	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SNORD3B-2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SPATA33	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
IGHV3-33	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF408	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SUMO2P10	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FNIP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL645941.2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
TREM1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AC078795.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FNBP1L	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
SAMD4A	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RN7SKP110	0.14178532	22.427448	0.8872495748203493	1.0	0.005309734513274336
PPATP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL10P2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NCKAP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ALDH3B1	0.14178532	22.341982	0.8872495748203493	1.0	0.005309734513274336
IGKV1-39	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPSAP55	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RN7SL49P	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
RN7SL452P	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RN7SL42P	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
POP1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
XRCC3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
XRCC2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC087742.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC087388.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ABHD17C	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
CU459211.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ABCD2	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
RPL7P19	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL445363.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL513175.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL7P13	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZEB2P1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC097637.2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
COX4I1P1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NUGGC	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
CUZD1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TLR8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CACNA1C-AS2	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
NUDT8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL589826.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL596244.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SULT1B1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RNF32	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ABHD5	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
EIF1P6	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
TFR2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
EIF4EP2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
BTF3P10	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
BRIP1	0.14178532	22.290194	0.8872495748203493	1.0	0.005309734513274336
AL590682.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NNMT	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AL139339.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
Z69706.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HNRNPA1P72	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CEP41	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MAN1B1-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SLC16A6	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
GMPSP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DBF4P1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ENTPD3-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF443	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
NCALD	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NBPF26	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
INS-IGF2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
FKBP1C	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ROR1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AC027307.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC068134.3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC067852.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
IGHV4-39	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ERCC2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL7P8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ACRBP	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
TNFSF9	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CTPS2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC245884.8	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
SPTSSB	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
GPC1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC135803.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RHEBL1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
MYOM2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC067838.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC062037.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HMGN1P15	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NRP1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
DNAJC8P1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
INVS	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC005011.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC004967.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC068792.1	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
TCTE3	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
COPZ2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
GDI2P2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
PPP1R3G	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ZBED1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HHAT	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
ADGRE1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AP000797.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC060773.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ZNF837	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NBPF25P	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPL12P14	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPGR	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
NAP1L5	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
AL359706.1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CNNM4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
RPSAP11	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
IGHV4-59	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
ANK2	0.14178532	22.071611	0.8872495748203493	1.0	0.005309734513274336
UCP3	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
CLEC12A	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
HOXC4	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
UBAC2-AS1	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
AC005165.2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
EPHX2	0.14178532	21.814098	0.8872495748203493	1.0	0.005309734513274336
