,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MLX,0.603862759008072,1.0621354438715336,0.7860807936803635,1.3511784697075546,0.1766382697145702,0.9999414166694955
MLLT6,0.8849504939153496,1.1073339752920193,0.6096144857420461,1.8164495778740064,0.0693014359257875,0.9999414166694955
MLLT3,0.13954268454061283,0.13188446710492563,1.6177674029203575,0.0815225148354768,0.935026420219486,0.9999414166694955
MLLT10,0.33462598198020743,-0.1636867523950427,1.00012303315387,-0.16366661597509607,0.8699935996983938,0.9999414166694955
MLLT1,0.23620248014896886,-0.5212169976649803,1.147007440401617,-0.4544146614101123,0.6495304017480844,0.9999414166694955
MLKL,0.12974996780125717,0.36483185957176845,1.4692118207577076,0.2483180807676976,0.8038883106001342,0.9999414166694955
MLH3,0.17365464080515935,-0.13281428612043164,1.461312495727749,-0.09088698448054311,0.9275823922664169,0.9999414166694955
MLH1,0.25480753453494626,0.05128817935140658,1.0366642840741656,0.04947424169938635,0.9605413642012585,0.9999414166694955
MLF2,0.4173294977913424,-0.12574696866596355,0.8778875686096039,-0.14323812429092858,0.8861021214150641,0.9999414166694955
MLEC,0.6103876927145003,-0.027285949586583296,0.7552429810986849,-0.03612870330405353,0.9711797353361112,0.9999414166694955
MKRN2,0.253231003499762,-0.20566675585219887,1.262723251673834,-0.16287555929580944,0.8706164146946131,0.9999414166694955
MKRN1,1.3557316079103479,0.38226664194343235,0.5389148697843983,0.7093265808315223,0.47812183707599554,0.9999414166694955
MKNK2,2.685496073099091,0.5689379763861115,0.33669731100972206,1.689760974567699,0.0910736926941643,0.9999414166694955
MKNK1,0.1936004716309258,-0.03818001738018812,1.4730909102925283,-0.025918303557114667,0.979322500822989,0.9999414166694955
MKLN1,0.5116882243392118,0.4333895578128514,0.7948389223099537,0.5452545737862693,0.5855784420806367,0.9999414166694955
MOB4,0.5542820153731679,-0.04449271877947294,0.8637975132181855,-0.05150827375470179,0.9589205091018963,0.9999414166694955
MOB3C,0.16623494426251964,-0.029121922541009187,1.150992711456916,-0.025301569897994335,0.9798144217356773,0.9999414166694955
MOB3B,0.47188139992514805,-0.12472581002780984,0.8804688637880405,-0.1416583994704845,0.8873498358921963,0.9999414166694955
MOB3A,2.0871244533730615,0.3393103978174947,0.3881523307590734,0.8741681317588302,0.3820266982492072,0.9999414166694955
MOB2,0.19927256604176025,-0.03574768671412878,1.2856380347920298,-0.02780540536816918,0.9778173547705183,0.9999414166694955
MOB1B,0.22181260204842573,-0.6757969610778534,1.3388723135314302,-0.5047508670153623,0.6137338289601062,0.9999414166694955
MOB1A,3.9847624712356646,0.43135096186111743,0.25648427707630606,1.6817832530638406,0.09261087730201924,0.9999414166694955
MOAP1,0.42042683540816755,0.7632329175604095,1.0633030149344629,0.7177943698461643,0.47288408537115045,0.9999414166694955
MNT,0.2070791661296601,-0.061858417025067926,1.1492409209140655,-0.05382545635067357,0.9570742276794436,0.9999414166694955
MNDA,0.43268855845038057,0.2789048163675451,0.7969157107927939,0.34998032111838134,0.7263534663203524,0.9999414166694955
MNAT1,0.1858032211118559,-0.1360970387558843,1.2297409802245691,-0.11067130472551295,0.911877001676067,0.9999414166694955
MMP24-AS1,0.445927389611218,-0.8608874027182162,0.9507387845126994,-0.905493093099661,0.3652042173345782,0.9999414166694955
MMGT1,0.3710653535617475,0.13222531129273313,0.7900153613152399,0.1673705572922034,0.8670784902559721,0.9999414166694955
MMADHC,0.6804053141817993,0.9944875307233857,0.6460080816884842,1.5394351230468724,0.12369810494690864,0.9999414166694955
MMAB,0.16406445640449133,-0.27587701264712494,1.6000182776528715,-0.17242116324559714,0.8631064354650939,0.9999414166694955
MLYCD,0.2005922605045841,-0.19308237008995413,1.4579913647963627,-0.13243039345224236,0.8946438758825671,0.9999414166694955
MPHOSPH10,0.668348313151929,0.8966546122001388,0.6451633305355677,1.3898102538713741,0.16458650356720805,0.9999414166694955
MPG,0.506468635342015,0.587164602774572,0.7829553001430953,0.7499337480278377,0.4532946076426101,0.9999414166694955
MPC2,0.5863181402073578,-0.4419005172177321,0.808596476621219,-0.5465031446392724,0.5847201267107696,0.9999414166694955
MPC1,0.4801245052109209,-0.40112071122530474,0.8422811256983402,-0.4762313899563322,0.6339095387813978,0.9999414166694955
MOSPD3,0.14651996733374542,-0.6600713860855626,1.6206844421069992,-0.4072793993304614,0.6838027914338014,0.9999414166694955
MOSPD2,0.12166091759296,-0.011351210358438469,2.0210441961704873,-0.005616507733946123,0.995518698754027,0.9999414166694955
MORF4L2,0.5568381188823046,0.07475628805158482,0.7856699052639422,0.09514974106901905,0.9241958896022364,0.9999414166694955
MORC3,0.633516159844919,0.06786989093147952,0.6877811594956994,0.09867948546488775,0.9213927575806066,0.9999414166694955
MORC2,0.11202786292002608,-0.01908352288297276,1.6020855056566852,-0.011911675635034558,0.9904960826667089,0.9999414166694955
MON2,0.2843033457724455,0.2896056130739254,1.1223810241136616,0.2580278950302331,0.7963853788547315,0.9999414166694955
MON1B,0.5865003981229738,-0.17589472018186794,0.7434600535239655,-0.23658933569885202,0.8129753942340987,0.9999414166694955
MOGS,0.14686422588431192,0.001726372790598122,2.0250550281782385,0.0008525066067716618,0.9993197982228659,0.9999414166694955
MOCS2,0.46042398610407825,0.55772050996903,0.8752683306729723,0.6371994626381745,0.5239949276673233,0.9999414166694955
MRGBP,0.13884778172485346,-0.023875252800595513,1.6068290999268382,-0.014858613651994848,0.9881449777958821,0.9999414166694955
MRFAP1L1,0.8516272795908746,0.238874572335525,0.5381465268802614,0.44388388738718926,0.6571265343784595,0.9999414166694955
MRFAP1,1.5143036134499581,-0.06084976572235724,0.5009164010315966,-0.1214768883531106,0.9033133195461508,0.9999414166694955
MREGP1,0.3589504295469881,-0.27671059133828724,0.9255770514506981,-0.2989600821504665,0.7649705032189127,0.9999414166694955
MRE11,0.24550455617505276,0.8091483081481136,0.9653664729550681,0.8381773459267158,0.401931108241097,0.9999414166694955
MR1,0.45045224825758784,1.0267836464210647,0.7930357493171571,1.294750769186857,0.1954062199929345,0.9999414166694955
MPV17,0.409973471369251,-0.035122657232795805,0.8716476253348132,-0.040294559649955625,0.9678582910287516,0.9999414166694955
MPST,0.17190274147019372,0.07593353602307361,1.4688423125586934,0.05169617961971625,0.9587707813930084,0.9999414166694955
MPRIP,0.5925100308441874,0.16038639840178,0.6934683280609105,0.2312815047375783,0.8170961142829755,0.9999414166694955
MPPE1,0.1316624743973009,0.072679941920356,1.6257600839990822,0.04470520751227709,0.9643422828554707,0.9999414166694955
MPP6,0.6031073150297757,0.6731028956387984,0.6637477391917846,1.0140944456675742,0.31053768812299165,0.9999414166694955
